0,0
1,-0.30000000000000004
2,-0.6000000000000001
3,0.4999999999999998
4,1.2999999999999998
5,2.0999999999999996
6,2.299999999999999
7,2.1999999999999984
8,1.7999999999999983
9,1.0999999999999979
10,0.09999999999999787
11,-1.200000000000003
12,-2.8000000000000034
13,-4.700000000000004
14,-5.900000000000004
15,-7.100000000000004
16,-8.900000000000004
17,-10.000000000000004
18,-11.400000000000004
19,-12.800000000000004
20,-14.200000000000005
21,-15.600000000000005
22,-17.000000000000007
23,-18.40000000000001
24,-20.60000000000001
25,-22.80000000000001
26,-24.600000000000012
27,-26.700000000000014
28,-29.100000000000016
29,-31.80000000000002
30,-34.80000000000002
31,-37.10000000000002
32,-39.40000000000003
33,-41.70000000000003
34,-44.000000000000036
35,-46.30000000000004
36,-48.600000000000044
37,-50.90000000000005
38,-50.30000000000005
39,-49.00000000000005
40,-47.70000000000005
41,-46.400000000000055
42,-44.00000000000006
43,-41.60000000000006
44,-38.80000000000006
45,-35.30000000000006
46,-32.100000000000065
47,-28.900000000000066
48,-25.700000000000067
49,-22.500000000000068
50,-18.500000000000068
51,-14.500000000000068
52,-10.500000000000068
53,-4.4000000000000705
54,1.6999999999999265
55,7.799999999999923
56,13.89999999999992
57,19.99999999999992
58,26.099999999999916
59,32.19999999999991
60,38.299999999999905
61,43.9999999999999
62,49.699999999999896
63,54.7999999999999
64,59.89999999999989
65,64.99999999999989
66,71.19999999999989
67,77.09999999999988
68,82.99999999999987
69,89.29999999999987
70,95.59999999999987
71,102.29999999999987
72,108.99999999999987
73,115.69999999999987
74,122.39999999999988
75,129.09999999999988
76,135.79999999999987
77,144.69999999999987
78,153.59999999999988
79,162.4999999999999
80,171.3999999999999
81,180.2999999999999
82,189.6999999999999
83,199.0999999999999
84,208.89999999999992
85,218.39999999999992
86,227.5999999999999
87,236.49999999999991
88,245.39999999999992
89,254.29999999999993
90,263.19999999999993
91,272.0999999999999
92,280.9999999999999
93,289.89999999999986
94,298.79999999999984
95,307.29999999999984
96,315.79999999999984
97,324.6999999999998
98,333.5999999999998
99,342.8999999999998
100,351.8999999999998
101,360.5999999999998
102,368.9999999999998
103,378.09999999999974
104,386.89999999999975
105,396.39999999999975
106,405.89999999999975
107,415.39999999999975
108,424.89999999999975
109,434.39999999999975
110,443.89999999999975
111,453.39999999999975
112,462.89999999999975
113,472.39999999999975
114,481.89999999999975
115,493.39999999999975
116,504.59999999999974
117,515.7999999999997
118,527.3999999999997
119,538.9999999999998
120,550.5999999999998
121,562.1999999999998
122,575.5999999999998
123,588.9999999999998
124,602.7999999999997
125,616.5999999999997
126,630.3999999999996
127,645.2999999999996
128,660.8999999999996
129,676.1999999999996
130,692.1999999999996
131,708.1999999999996
132,724.1999999999996
133,740.1999999999996
134,758.9999999999995
135,777.7999999999995
136,796.9999999999995
137,816.1999999999996
138,835.3999999999996
139,854.5999999999997
140,873.5999999999997
141,893.2999999999997
142,913.6999999999997
143,933.7999999999997
144,954.5999999999997
145,975.0999999999997
146,995.5999999999997
147,1016.4999999999997
148,1037.0999999999997
149,1057.6999999999996
150,1077.6999999999996
151,1097.6999999999996
152,1118.0999999999997
153,1138.1999999999996
154,1157.9999999999995
155,1177.7999999999995
156,1197.9999999999995
157,1217.8999999999996
158,1237.7999999999997
159,1257.6999999999998
160,1278.6999999999998
161,1299.6999999999998
162,1320.6999999999998
163,1342.7999999999997
164,1364.5999999999997
165,1386.3999999999996
166,1408.1999999999996
167,1431.0999999999997
168,1454.6999999999996
169,1478.2999999999995
170,1501.8999999999994
171,1525.5999999999995
172,1549.9999999999995
173,1574.3999999999996
174,1598.7999999999997
175,1623.1999999999998
176,1647.6
177,1672.0
178,1697.6
179,1723.1999999999998
180,1748.1999999999998
181,1772.8999999999999
182,1797.6
183,1821.6999999999998
184,1845.4999999999998
185,1868.9999999999998
186,1892.4999999999998
187,1917.3999999999999
188,1941.9999999999998
189,1966.5999999999997
190,1991.1999999999996
191,2016.8999999999996
192,2042.5999999999997
193,2067.7
194,2092.5
195,2117.3
196,2141.5
197,2165.4
198,2189.0
199,2212.3
200,2235.6000000000004
201,2258.3
202,2280.7000000000003
203,2303.1000000000004
204,2325.9000000000005
205,2348.7000000000007
206,2371.500000000001
207,2394.300000000001
208,2416.900000000001
209,2439.200000000001
210,2461.200000000001
211,2483.200000000001
212,2504.6000000000013
213,2525.700000000001
214,2547.5000000000014
215,2569.3000000000015
216,2591.5000000000014
217,2613.4000000000015
218,2635.3000000000015
219,2657.2000000000016
220,2679.2000000000016
221,2701.2000000000016
222,2723.2000000000016
223,2745.3000000000015
224,2767.4000000000015
225,2789.5000000000014
226,2811.6000000000013
227,2833.700000000001
228,2855.800000000001
229,2880.1000000000013
230,2904.1000000000013
231,2928.1000000000013
232,2952.1000000000013
233,2976.1000000000013
234,3000.9000000000015
235,3025.7000000000016
236,3049.9000000000015
237,3074.1000000000013
238,3099.700000000001
239,3125.0000000000014
240,3151.0000000000014
241,3176.700000000001
242,3202.1000000000013
243,3227.5000000000014
244,3253.3000000000015
245,3278.8000000000015
246,3304.3000000000015
247,3329.2000000000016
248,3354.1000000000017
249,3378.400000000002
250,3402.400000000002
251,3426.400000000002
252,3450.800000000002
253,3475.200000000002
254,3499.600000000002
255,3524.0000000000023
256,3548.4000000000024
257,3572.8000000000025
258,3597.2000000000025
259,3621.5000000000027
260,3646.5000000000027
261,3671.5000000000027
262,3696.5000000000027
263,3721.6000000000026
264,3746.7000000000025
265,3771.8000000000025
266,3796.9000000000024
267,3822.0000000000023
268,3847.100000000002
269,3872.200000000002
270,3897.300000000002
271,3922.400000000002
272,3947.500000000002
273,3974.6000000000017
274,4001.7000000000016
275,4028.2000000000016
276,4054.4000000000015
277,4080.3000000000015
278,4105.9000000000015
279,4131.500000000002
280,4156.500000000002
281,4181.200000000002
282,4205.600000000001
283,4229.700000000002
284,4253.800000000002
285,4277.900000000002
286,4302.100000000002
287,4326.300000000002
288,4350.500000000002
289,4375.800000000002
290,4400.800000000002
291,4426.500000000002
292,4452.9000000000015
293,4480.000000000002
294,4506.800000000002
295,4533.600000000002
296,4560.400000000002
297,4587.200000000003
298,4614.000000000003
299,4642.300000000003
300,4670.300000000003
301,4698.000000000003
302,4725.700000000003
303,4753.400000000002
304,4781.100000000002
305,4809.600000000002
306,4838.100000000002
307,4866.600000000002
308,4896.200000000003
309,4925.800000000003
310,4955.400000000003
311,4985.000000000004
312,5015.400000000003
313,5046.500000000004
314,5078.300000000004
315,5110.800000000004
316,5143.300000000004
317,5176.2000000000035
318,5209.100000000003
319,5242.000000000003
320,5276.000000000003
321,5309.700000000003
322,5343.100000000002
323,5376.500000000002
324,5411.300000000002
325,5446.100000000002
326,5480.300000000002
327,5515.200000000002
328,5550.100000000001
329,5585.000000000001
330,5621.000000000001
331,5657.000000000001
332,5693.400000000001
333,5729.8
334,5765.6
335,5801.400000000001
336,5837.6
337,5873.8
338,5909.400000000001
339,5945.000000000001
340,5980.000000000001
341,6014.700000000001
342,6049.1
343,6083.200000000001
344,6117.300000000001
345,6151.800000000001
346,6186.300000000001
347,6222.200000000001
348,6258.1
349,6293.400000000001
350,6328.700000000001
351,6363.400000000001
352,6398.1
353,6433.200000000001
354,6468.000000000001
355,6503.500000000001
356,6539.000000000001
357,6573.900000000001
358,6608.500000000001
359,6643.100000000001
360,6677.100000000001
361,6710.800000000001
362,6745.200000000001
363,6779.6
364,6814.400000000001
365,6849.200000000001
366,6884.400000000001
367,6919.6
368,6954.8
369,6990.1
370,7026.1
371,7062.1
372,7097.5
373,7132.6
374,7167.700000000001
375,7202.200000000001
376,7236.700000000001
377,7272.6
378,7308.5
379,7344.8
380,7380.8
381,7417.5
382,7453.9
383,7491.0
384,7528.1
385,7564.6
386,7600.8
387,7636.7
388,7672.3
389,7707.900000000001
390,7744.900000000001
391,7781.6
392,7818.3
393,7855.400000000001
394,7892.500000000001
395,7929.600000000001
396,7966.700000000002
397,8003.800000000002
398,8040.900000000002
399,8078.000000000003
400,8115.100000000003
401,8152.2000000000035
402,8188.600000000003
403,8225.700000000003
404,8262.500000000002
405,8299.000000000002
406,8336.200000000003
407,8373.400000000003
408,8410.600000000004
409,8449.900000000003
410,8488.900000000003
411,8528.600000000004
412,8568.000000000004
413,8607.400000000003
414,8646.800000000003
415,8686.200000000003
416,8725.400000000003
417,8764.600000000004
418,8803.800000000005
419,8843.100000000004
420,8882.100000000004
421,8921.100000000004
422,8960.100000000004
423,8999.100000000004
424,9037.900000000003
425,9076.700000000003
426,9115.500000000002
427,9154.300000000001
428,9193.900000000001
429,9233.500000000002
430,9273.100000000002
431,9311.800000000003
432,9350.500000000004
433,9388.600000000004
434,9426.400000000003
435,9463.900000000003
436,9501.100000000004
437,9539.000000000004
438,9576.900000000003
439,9614.800000000003
440,9653.800000000003
441,9692.800000000003
442,9732.200000000003
443,9771.600000000002
444,9810.400000000001
445,9849.2
446,9887.400000000001
447,9925.300000000001
448,9962.900000000001
449,10000.500000000002
450,10038.100000000002
451,10075.800000000003
452,10113.500000000004
453,10151.200000000004
454,10188.900000000005
455,10226.600000000006
456,10264.300000000007
457,10302.000000000007
458,10343.600000000008
459,10384.900000000007
460,10426.200000000006
461,10468.900000000007
462,10511.600000000008
463,10554.700000000008
464,10597.800000000008
465,10640.900000000009
466,10684.00000000001
467,10726.900000000009
468,10769.50000000001
469,10811.800000000008
470,10853.800000000008
471,10895.800000000008
472,10938.200000000008
473,10980.600000000008
474,11022.400000000007
475,11064.200000000006
476,11105.400000000007
477,11146.600000000008
478,11188.200000000008
479,11229.500000000007
480,11271.500000000007
481,11313.200000000008
482,11354.900000000009
483,11397.00000000001
484,11438.800000000008
485,11480.300000000008
486,11521.50000000001
487,11562.400000000009
488,11603.300000000008
489,11644.200000000008
490,11687.200000000008
491,11730.200000000008
492,11772.600000000008
493,11814.700000000008
494,11856.800000000008
495,11898.300000000008
496,11940.50000000001
497,11982.70000000001
498,12024.90000000001
499,12066.20000000001
500,12108.20000000001
501,12149.90000000001
502,12191.600000000011
503,12233.300000000012
504,12274.100000000011
505,12314.90000000001
506,12355.70000000001
507,12396.60000000001
508,12437.50000000001
509,12478.400000000009
510,12519.300000000008
511,12560.00000000001
512,12600.400000000009
513,12640.50000000001
514,12680.300000000008
515,12719.800000000008
516,12759.00000000001
517,12798.20000000001
518,12837.80000000001
519,12877.40000000001
520,12916.40000000001
521,12956.100000000011
522,12995.500000000011
523,13034.600000000011
524,13073.40000000001
525,13112.90000000001
526,13152.100000000011
527,13191.000000000011
528,13230.600000000011
529,13269.90000000001
530,13309.20000000001
531,13348.50000000001
532,13387.800000000008
533,13427.100000000008
534,13468.900000000007
535,13510.700000000006
536,13552.900000000007
537,13595.100000000008
538,13637.300000000008
539,13679.600000000008
540,13721.900000000007
541,13764.200000000006
542,13806.500000000005
543,13848.600000000006
544,13890.400000000005
545,13931.900000000005
546,13974.100000000006
547,14016.000000000005
548,14057.900000000005
549,14100.200000000004
550,14142.500000000004
551,14184.200000000004
552,14225.900000000005
553,14268.000000000005
554,14310.100000000006
555,14352.200000000006
556,14393.400000000007
557,14434.600000000008
558,14475.800000000008
559,14516.100000000008
560,14556.100000000008
561,14596.100000000008
562,14635.500000000007
563,14674.600000000008
564,14713.700000000008
565,14752.200000000008
566,14790.700000000008
567,14829.200000000008
568,14867.700000000008
569,14906.000000000007
570,14944.000000000007
571,14982.700000000008
572,15021.100000000008
573,15059.200000000008
574,15097.300000000008
575,15136.800000000008
576,15176.300000000008
577,15215.800000000008
578,15255.300000000008
579,15294.800000000008
580,15334.300000000008
581,15373.800000000008
582,15413.300000000008
583,15452.400000000009
584,15492.200000000008
585,15532.000000000007
586,15573.200000000008
587,15615.100000000008
588,15656.700000000008
589,15698.300000000008
590,15739.900000000009
591,15781.50000000001
592,15821.900000000009
593,15862.300000000008
594,15902.700000000008
595,15944.200000000008
596,15985.400000000009
597,16026.60000000001
